Date,Time,Weather,Road_Condition,Time_of_Day,Traffic,Accident_Type,Vehicle_Type,Accident_Reason,Latitude,Longitude,Severity
01-05-2025,01:38:24,Rain,Poor,Night,Medium,Side,Motorcycle,Speeding,40.71598656,-74.11433787,Medium
18-02-2025,05:21:40,Clear,Poor,Night,Medium,Other,Motorcycle,Alcohol,40.81248795,-73.82669126,Medium
21-03-2025,15:53:19,Clear,Good,Afternoon,Low,Rollover,Pedestrian,Mechanical Failure,40.73618324,-73.8075978,Medium
09-05-2025,10:50:52,Snow,Moderate,Morning,Low,Head-on,Truck,Distracted Driving,40.90800026,-73.9545561,Medium
08-07-2025,06:27:53,Clear,Poor,Night,Low,Rear-end,Motorcycle,Alcohol,40.76458845,-74.07840273,Medium
22-05-2025,21:17:14,Rain,Construction,Evening,High,Rear-end,Truck,Alcohol,40.6273949,-73.95539897,High
12-01-2025,23:44:51,Snow,Moderate,Evening,Low,Rollover,Bus,Alcohol,40.8782258,-74.07490407,High
13-03-2025,16:53:16,Rain,Good,Afternoon,High,Rollover,Bus,Distracted Driving,40.91211822,-74.11953695,High
11-03-2025,01:31:46,Clear,Good,Night,Jam,Head-on,Car,Running Red Light,40.69489973,-74.09729243,High
01-08-2025,19:20:00,Snow,Moderate,Evening,Medium,Rollover,Motorcycle,Running Red Light,40.68249335,-73.7600763,High
11-02-2025,15:21:46,Snow,Good,Afternoon,High,Other,Car,Weather,40.80146508,-74.03100439,Medium
10-07-2025,05:05:43,Clear,Good,Night,Medium,Side,Truck,Mechanical Failure,40.5538453,-74.12505018,Low
16-04-2025,20:03:40,Rain,Good,Evening,Medium,Other,Car,Mechanical Failure,40.62142285,-74.04235281,Medium
17-02-2025,15:15:41,Clear,Moderate,Afternoon,Low,Rollover,Truck,Speeding,40.8607972,-73.87421723,Medium
01-06-2025,01:27:50,Rain,Good,Night,Jam,Side,Car,Mechanical Failure,40.76959764,-74.07356566,Medium
03-03-2025,10:56:32,Clear,Good,Morning,Medium,Rollover,Car,Speeding,40.70541712,-73.99838464,Medium
06-05-2025,10:31:56,Rain,Moderate,Morning,Low,Other,Motorcycle,Weather,40.5932663,-73.79222357,Low
09-02-2025,17:42:52,Clear,Moderate,Afternoon,Low,Other,Motorcycle,Speeding,40.71526727,-74.11050835,Low
03-02-2025,11:18:32,Clear,Poor,Morning,High,Rear-end,Bicycle,Distracted Driving,40.61924037,-73.70249217,Medium
31-05-2025,23:48:17,Snow,Moderate,Evening,Low,Head-on,Car,Distracted Driving,40.83486607,-73.99431205,High
02-03-2025,14:46:36,Clear,Moderate,Afternoon,High,Other,Truck,Weather,40.71203358,-74.11800997,Low
12-07-2025,02:03:24,Clear,Moderate,Night,Low,Other,Car,Alcohol,40.90914761,-74.11453447,Low
29-08-2025,21:56:32,Snow,Good,Evening,Medium,Rollover,Car,Speeding,40.77311675,-73.79255121,High
04-05-2025,16:36:02,Clear,Good,Afternoon,Low,Rear-end,Car,Speeding,40.87959317,-73.90050613,Low
26-01-2025,05:24:01,Fog,Good,Night,High,Head-on,Car,Other,40.88305909,-74.11977266,High
13-08-2025,04:49:02,Rain,Poor,Night,Medium,Rollover,Car,Alcohol,40.71851031,-73.85892487,High
08-05-2025,20:13:53,Rain,Good,Evening,Low,Side,Car,Distracted Driving,40.80182674,-73.81691251,Medium
01-08-2025,20:51:50,Snow,Good,Evening,Medium,Head-on,Motorcycle,Weather,40.87388216,-73.72957852,High
07-07-2025,00:38:02,Fog,Good,Night,Low,Rear-end,Car,Speeding,40.82026907,-73.91190255,Medium
20-05-2025,06:01:41,Clear,Moderate,Night,Low,Head-on,Car,Speeding,40.57780252,-74.06877728,Medium
24-04-2025,11:43:56,Clear,Moderate,Morning,Medium,Rear-end,Car,Speeding,40.63301182,-73.72593582,Low
16-08-2025,09:29:36,Clear,Good,Morning,Medium,Head-on,Motorcycle,Weather,40.707021,-74.08675755,Medium
29-07-2025,14:26:53,Clear,Moderate,Afternoon,Medium,Rollover,Car,Distracted Driving,40.86408309,-73.98598901,Medium
16-06-2025,16:30:14,Clear,Moderate,Afternoon,High,Rear-end,Truck,Distracted Driving,40.61775521,-74.05552927,Low
04-04-2025,18:11:46,Clear,Poor,Afternoon,Low,Side,Car,Mechanical Failure,40.6810687,-74.03369187,Low
06-03-2025,02:35:17,Clear,Good,Night,Low,Rollover,Car,Weather,40.7224107,-73.71353085,Medium
10-04-2025,10:02:27,Snow,Good,Morning,High,Rollover,Motorcycle,Running Red Light,40.5705938,-73.77625599,High
03-02-2025,10:01:36,Snow,Good,Morning,Medium,Rollover,Car,Speeding,40.5870686,-74.13917442,Medium
29-08-2025,11:39:13,Clear,Good,Morning,High,Head-on,Truck,Weather,40.68131455,-73.9750964,Medium
12-06-2025,20:11:13,Clear,Moderate,Evening,Medium,Other,Motorcycle,Other,40.68607717,-74.03272234,Low
04-08-2025,06:08:44,Clear,Good,Night,High,Rear-end,Bicycle,Alcohol,40.67080917,-74.08537125,Medium
21-08-2025,15:51:20,Snow,Poor,Afternoon,High,Other,Motorcycle,Distracted Driving,40.75028706,-74.1121774,Medium
19-05-2025,23:03:25,Clear,Good,Evening,Low,Other,Bus,Speeding,40.66227237,-73.86635884,Low
30-07-2025,02:27:03,Clear,Good,Night,Low,Rear-end,Motorcycle,Speeding,40.82998966,-73.99723894,Low
22-07-2025,17:46:30,Rain,Construction,Afternoon,Medium,Rollover,Car,Weather,40.73865683,-73.82174886,High
27-04-2025,17:47:06,Clear,Good,Afternoon,Medium,Rear-end,Truck,Alcohol,40.59345553,-73.86087317,Low
04-07-2025,06:58:13,Clear,Construction,Night,Low,Other,Car,Distracted Driving,40.6733891,-74.10581128,Medium
26-01-2025,18:08:20,Clear,Construction,Afternoon,Medium,Head-on,Bus,Speeding,40.88251494,-73.80094724,Medium
24-07-2025,17:02:07,Rain,Good,Afternoon,Low,Other,Bus,Speeding,40.83058287,-73.70419581,Low
30-03-2025,08:04:45,Clear,Moderate,Morning,Medium,Rear-end,Car,Distracted Driving,40.62498116,-73.73031009,Low
04-08-2025,08:07:18,Clear,Moderate,Morning,Low,Side,Car,Speeding,40.80881144,-73.7370379,Low
25-05-2025,17:19:13,Clear,Poor,Afternoon,Jam,Other,Truck,Running Red Light,40.66562172,-73.86031963,Medium
29-01-2025,06:24:26,Clear,Moderate,Night,Jam,Head-on,Car,Distracted Driving,40.73513489,-73.96097048,High
06-01-2025,20:40:53,Clear,Good,Evening,Medium,Side,Truck,Mechanical Failure,40.68953697,-74.13733051,Low
09-05-2025,21:16:24,Clear,Good,Evening,High,Other,Car,Alcohol,40.55260611,-73.89329234,Medium
11-04-2025,15:50:57,Clear,Moderate,Afternoon,High,Side,Car,Speeding,40.65988392,-73.92864213,Low
03-05-2025,10:53:50,Clear,Good,Morning,High,Rear-end,Motorcycle,Speeding,40.86689675,-73.99243442,Low
24-07-2025,20:56:36,Rain,Poor,Evening,Low,Other,Motorcycle,Mechanical Failure,40.59683823,-73.85885782,Medium
12-05-2025,18:58:39,Clear,Good,Afternoon,Low,Rear-end,Car,Weather,40.70287396,-73.85917836,Low
29-01-2025,19:51:46,Clear,Good,Evening,Medium,Other,Truck,Weather,40.79994745,-74.05464655,Low
14-07-2025,09:08:33,Snow,Good,Morning,Medium,Head-on,Pedestrian,Weather,40.70480818,-73.88926873,Medium
29-05-2025,09:06:21,Rain,Good,Morning,Low,Rollover,Motorcycle,Weather,40.70496687,-73.8287957,Medium
17-02-2025,11:03:32,Rain,Good,Morning,Low,Rollover,Car,Distracted Driving,40.89923742,-73.95122335,Medium
03-04-2025,03:46:06,Clear,Good,Night,Low,Rear-end,Truck,Alcohol,40.79435543,-73.75182211,Low
02-02-2025,07:40:27,Clear,Good,Morning,Medium,Side,Truck,Other,40.72965002,-73.8371436,Low
22-07-2025,01:24:43,Clear,Good,Night,High,Rollover,Motorcycle,Speeding,40.55847319,-74.0426238,High
16-04-2025,03:36:06,Clear,Good,Night,Medium,Side,Car,Mechanical Failure,40.72908689,-73.76192814,Low
06-04-2025,18:00:41,Clear,Construction,Afternoon,Low,Other,Car,Speeding,40.55827869,-73.81102144,Low
01-08-2025,04:30:27,Clear,Good,Night,Medium,Rear-end,Bus,Weather,40.78412871,-73.88442569,Low
22-04-2025,01:04:31,Rain,Construction,Night,High,Other,Car,Distracted Driving,40.73720997,-73.86550146,High
17-08-2025,03:03:13,Clear,Good,Night,High,Rear-end,Car,Speeding,40.6858115,-73.93486764,Medium
12-02-2025,23:52:35,Clear,Good,Evening,Medium,Side,Motorcycle,Running Red Light,40.79823692,-73.99453526,Low
28-06-2025,23:22:45,Clear,Moderate,Evening,High,Rear-end,Truck,Weather,40.64444778,-74.09994119,Medium
23-03-2025,17:26:23,Clear,Poor,Afternoon,Low,Side,Bus,Other,40.62803188,-73.7240226,Low
04-08-2025,17:54:12,Clear,Poor,Afternoon,Medium,Rollover,Truck,Mechanical Failure,40.64815675,-73.95014807,Medium
20-08-2025,02:05:45,Clear,Construction,Night,Low,Side,Car,Speeding,40.85168301,-73.82747452,Medium
22-06-2025,06:08:30,Snow,Good,Night,Medium,Rollover,Car,Alcohol,40.8092371,-74.06266315,High
26-08-2025,01:25:13,Rain,Moderate,Night,Low,Head-on,Pedestrian,Distracted Driving,40.82704065,-73.86358241,High
15-06-2025,02:01:55,Clear,Moderate,Night,Medium,Side,Motorcycle,Mechanical Failure,40.8651437,-73.73807426,Low
26-07-2025,02:28:53,Clear,Moderate,Night,Low,Other,Car,Mechanical Failure,40.75287622,-73.81961953,Low
23-03-2025,06:30:55,Fog,Good,Night,High,Rear-end,Truck,Distracted Driving,40.59131982,-74.11847458,Medium
14-05-2025,15:58:38,Clear,Good,Afternoon,Medium,Head-on,Car,Distracted Driving,40.61512933,-73.75026802,Medium
19-02-2025,23:25:22,Clear,Good,Evening,High,Other,Motorcycle,Weather,40.67462926,-73.70285105,Medium
27-01-2025,08:19:20,Clear,Good,Morning,Medium,Head-on,Bus,Other,40.73369046,-73.88928096,Medium
17-02-2025,08:41:37,Clear,Poor,Morning,Jam,Rear-end,Truck,Running Red Light,40.76010293,-73.9420287,Medium
03-08-2025,04:21:52,Rain,Good,Night,Medium,Other,Truck,Distracted Driving,40.76997672,-74.14085085,Medium
19-04-2025,21:54:04,Clear,Construction,Evening,Medium,Rear-end,Car,Alcohol,40.56687625,-73.97001943,Medium
10-03-2025,06:34:45,Rain,Good,Night,Low,Rear-end,Motorcycle,Weather,40.86313377,-74.11317216,Medium
02-05-2025,09:35:51,Clear,Good,Morning,High,Rear-end,Car,Distracted Driving,40.86393602,-73.88270314,Low
11-05-2025,09:27:17,Clear,Moderate,Morning,High,Rear-end,Truck,Running Red Light,40.6841063,-73.70087002,Low
26-03-2025,06:36:09,Clear,Poor,Night,Medium,Side,Car,Mechanical Failure,40.59360875,-73.86551325,Medium
18-01-2025,22:36:24,Clear,Poor,Evening,Low,Side,Motorcycle,Mechanical Failure,40.77625646,-73.97300406,Medium
25-08-2025,01:12:52,Rain,Good,Night,High,Other,Car,Speeding,40.79816596,-74.08502913,Medium
21-05-2025,07:47:32,Clear,Moderate,Morning,Medium,Rollover,Car,Distracted Driving,40.58367941,-73.93489888,Medium
29-05-2025,19:27:41,Fog,Moderate,Evening,Medium,Rear-end,Truck,Alcohol,40.7823634,-73.71434609,Medium
04-03-2025,11:41:09,Snow,Good,Morning,Medium,Other,Car,Running Red Light,40.84221325,-73.90439037,Low
16-08-2025,06:01:37,Clear,Poor,Night,Low,Side,Car,Speeding,40.75554963,-73.98435935,Medium
22-06-2025,15:25:45,Clear,Good,Afternoon,Medium,Side,Car,Speeding,40.62170384,-73.8360279,Low
12-08-2025,07:03:55,Rain,Good,Morning,Low,Rollover,Truck,Speeding,40.76767588,-73.98056674,Medium
23-07-2025,18:49:11,Clear,Good,Afternoon,Medium,Head-on,Motorcycle,Distracted Driving,40.90430437,-73.89451157,Medium
21-08-2025,23:31:08,Clear,Moderate,Evening,Medium,Head-on,Car,Running Red Light,40.57887676,-73.92137815,Medium
31-03-2025,12:21:42,Clear,Moderate,Morning,Medium,Rollover,Car,Speeding,40.75190031,-73.89710542,Medium
26-04-2025,08:40:46,Rain,Poor,Morning,High,Rollover,Car,Mechanical Failure,40.55118784,-73.84971076,High
14-02-2025,11:20:11,Clear,Construction,Morning,Medium,Head-on,Car,Speeding,40.58650874,-73.71353382,Medium
11-07-2025,10:45:07,Rain,Good,Morning,Medium,Rear-end,Truck,Running Red Light,40.75332701,-73.84373232,Low
23-08-2025,00:53:07,Rain,Good,Night,Medium,Rollover,Motorcycle,Speeding,40.7966816,-74.07842708,High
24-01-2025,18:46:20,Clear,Moderate,Afternoon,High,Rollover,Car,Alcohol,40.57269528,-73.86263149,Medium
09-02-2025,00:54:23,Rain,Good,Night,Low,Other,Motorcycle,Alcohol,40.74604443,-73.86550049,Medium
01-04-2025,19:24:30,Clear,Construction,Evening,Low,Head-on,Car,Weather,40.72603398,-73.8216112,High
19-01-2025,22:37:55,Rain,Good,Evening,Medium,Head-on,Car,Speeding,40.58271278,-73.86232395,High
30-03-2025,02:48:07,Clear,Good,Night,Jam,Rollover,Pedestrian,Speeding,40.60346974,-73.96327879,High
22-07-2025,23:16:57,Clear,Good,Evening,Medium,Rollover,Truck,Running Red Light,40.69751782,-73.84501243,Medium
30-04-2025,05:45:30,Snow,Good,Night,Low,Rollover,Car,Alcohol,40.82259119,-73.99879944,High
13-05-2025,02:50:02,Clear,Good,Night,Medium,Rear-end,Bicycle,Distracted Driving,40.64163379,-73.74441894,Low
16-01-2025,06:00:21,Clear,Poor,Night,Medium,Side,Bicycle,Distracted Driving,40.82610156,-73.74170748,Medium
25-06-2025,04:22:43,Clear,Construction,Night,High,Head-on,Motorcycle,Speeding,40.8227652,-74.09376942,High
22-03-2025,17:56:50,Clear,Good,Afternoon,Low,Rollover,Car,Weather,40.76747656,-73.88481133,Medium
13-07-2025,03:51:28,Clear,Good,Night,Low,Side,Car,Distracted Driving,40.80668262,-73.85959167,Low
09-02-2025,19:09:10,Clear,Good,Evening,Medium,Rollover,Car,Weather,40.90665707,-74.02986377,Medium
20-01-2025,22:35:07,Clear,Moderate,Evening,High,Head-on,Car,Other,40.63302889,-73.73198386,High
24-01-2025,07:26:57,Rain,Good,Morning,Low,Head-on,Car,Weather,40.58495961,-73.87626452,Medium
01-07-2025,13:15:44,Clear,Good,Afternoon,Medium,Head-on,Motorcycle,Speeding,40.68869883,-73.70653127,Medium
26-02-2025,17:09:24,Snow,Construction,Afternoon,Low,Other,Bus,Weather,40.73666483,-74.0053691,Medium
24-01-2025,04:12:04,Rain,Good,Night,High,Side,Motorcycle,Speeding,40.83295552,-73.92160378,Medium
10-01-2025,20:26:01,Clear,Moderate,Evening,High,Rollover,Car,Speeding,40.79333402,-73.71492915,High
20-04-2025,20:15:36,Clear,Moderate,Evening,Medium,Rollover,Truck,Speeding,40.58973586,-74.09925936,Medium
09-04-2025,10:11:42,Rain,Moderate,Morning,Low,Other,Motorcycle,Mechanical Failure,40.89024433,-73.75551793,Low
25-07-2025,08:26:44,Rain,Good,Morning,Medium,Side,Car,Distracted Driving,40.80469603,-73.74461474,Low
08-04-2025,11:48:29,Clear,Good,Morning,High,Head-on,Car,Distracted Driving,40.56113803,-73.79111519,Medium
18-03-2025,02:35:16,Rain,Moderate,Night,Low,Rear-end,Motorcycle,Distracted Driving,40.62823611,-74.08796945,Medium
11-01-2025,00:10:45,Clear,Moderate,Night,Low,Rear-end,Car,Speeding,40.84228698,-73.96605517,Low
28-03-2025,20:14:36,Clear,Good,Evening,Medium,Side,Bicycle,Running Red Light,40.66961246,-74.14096291,Low
02-02-2025,22:11:04,Snow,Good,Evening,Medium,Side,Bus,Weather,40.63140988,-73.94195596,Medium
25-06-2025,07:55:30,Rain,Good,Morning,High,Rollover,Truck,Distracted Driving,40.89615823,-73.85594331,High
12-03-2025,21:09:12,Clear,Moderate,Evening,Low,Other,Car,Running Red Light,40.58963865,-73.95026134,Low
18-02-2025,21:55:56,Rain,Good,Evening,High,Rollover,Car,Distracted Driving,40.66820595,-73.79551365,High
18-01-2025,02:46:08,Clear,Good,Night,Low,Rollover,Truck,Weather,40.88966686,-73.98201975,Medium
20-07-2025,05:07:40,Clear,Poor,Night,High,Rollover,Car,Running Red Light,40.6390593,-73.75246465,High
28-01-2025,08:26:02,Clear,Poor,Morning,Low,Head-on,Truck,Running Red Light,40.75681971,-73.74265769,Medium
27-04-2025,08:27:09,Clear,Good,Morning,Low,Rollover,Car,Mechanical Failure,40.88892256,-73.76652832,Medium
07-01-2025,14:38:27,Fog,Good,Afternoon,Low,Rear-end,Bicycle,Speeding,40.71055132,-73.8017231,Low
01-01-2025,13:38:35,Rain,Moderate,Afternoon,Low,Head-on,Motorcycle,Mechanical Failure,40.91305819,-74.03756598,Medium
15-05-2025,02:20:53,Clear,Good,Night,Low,Rear-end,Car,Running Red Light,40.83591827,-74.14923328,Low
28-05-2025,11:48:13,Clear,Good,Morning,Low,Head-on,Motorcycle,Weather,40.75204917,-73.93334079,Medium
27-01-2025,20:03:40,Rain,Moderate,Evening,High,Side,Car,Speeding,40.84624343,-73.88661104,Medium
08-03-2025,21:21:17,Clear,Good,Evening,Medium,Side,Car,Distracted Driving,40.8690122,-74.03600671,Low
29-05-2025,22:22:13,Rain,Good,Evening,High,Side,Car,Speeding,40.64581375,-74.05931894,Medium
20-08-2025,17:11:43,Snow,Good,Afternoon,Medium,Head-on,Car,Alcohol,40.73003481,-73.76771327,Medium
09-07-2025,06:51:26,Fog,Poor,Night,High,Rollover,Bicycle,Speeding,40.58777552,-73.77593138,High
12-03-2025,15:35:28,Rain,Moderate,Afternoon,Jam,Side,Car,Distracted Driving,40.90987847,-73.87189556,Medium
24-02-2025,22:32:51,Clear,Moderate,Evening,High,Rear-end,Motorcycle,Distracted Driving,40.86958855,-74.03487961,Medium
27-02-2025,18:22:41,Snow,Moderate,Afternoon,Jam,Head-on,Car,Distracted Driving,40.60014737,-74.05827988,High
25-07-2025,22:57:29,Rain,Good,Evening,Medium,Head-on,Car,Distracted Driving,40.6078274,-73.91140159,High
04-05-2025,04:14:50,Clear,Poor,Night,Medium,Rollover,Car,Distracted Driving,40.81834784,-73.7513199,High
29-08-2025,11:44:46,Snow,Good,Morning,Medium,Other,Truck,Alcohol,40.7686496,-74.01446958,Low
07-07-2025,23:38:47,Rain,Good,Evening,Low,Side,Bus,Weather,40.68412351,-73.79407509,Medium
26-04-2025,14:33:20,Clear,Good,Afternoon,Medium,Side,Car,Distracted Driving,40.60836458,-74.13072443,Low
23-06-2025,17:07:12,Clear,Moderate,Afternoon,High,Other,Pedestrian,Distracted Driving,40.74945905,-73.94333369,Low
01-05-2025,21:14:13,Clear,Good,Evening,Medium,Rollover,Truck,Weather,40.81218403,-74.03629721,Medium
10-04-2025,00:42:15,Snow,Construction,Night,High,Rear-end,Car,Speeding,40.84939686,-73.72073489,High
26-03-2025,03:35:18,Clear,Good,Night,High,Rear-end,Car,Mechanical Failure,40.57918535,-74.11964973,Medium
13-01-2025,13:54:40,Clear,Good,Afternoon,Low,Other,Car,Alcohol,40.66772362,-73.77235603,Low
11-05-2025,16:42:28,Clear,Construction,Afternoon,Low,Other,Car,Running Red Light,40.6485911,-74.11895612,Low
28-05-2025,05:07:22,Clear,Moderate,Night,Low,Rollover,Car,Distracted Driving,40.61233264,-73.94710564,Medium
17-07-2025,23:08:52,Snow,Moderate,Evening,Low,Side,Truck,Mechanical Failure,40.55998852,-74.06979076,Medium
15-05-2025,10:42:32,Clear,Good,Morning,High,Rear-end,Car,Weather,40.76368104,-73.95204164,Low
27-01-2025,06:17:22,Clear,Good,Night,Medium,Rear-end,Pedestrian,Distracted Driving,40.89128471,-73.78625131,Low
26-06-2025,22:28:58,Rain,Moderate,Evening,Low,Side,Car,Speeding,40.86000058,-74.0112825,Medium
25-01-2025,20:53:35,Fog,Good,Evening,Medium,Other,Car,Other,40.67912664,-74.12974198,Medium
27-02-2025,02:26:34,Rain,Good,Night,Medium,Rollover,Car,Weather,40.58983414,-74.13942528,High
16-06-2025,09:35:41,Clear,Good,Morning,Low,Other,Bus,Distracted Driving,40.58879784,-74.03577684,Low
24-01-2025,10:59:53,Fog,Good,Morning,High,Rollover,Car,Distracted Driving,40.8108723,-73.72117051,High
23-08-2025,21:29:17,Clear,Moderate,Evening,Low,Head-on,Car,Mechanical Failure,40.57267213,-73.73570753,Medium
26-02-2025,02:44:47,Snow,Moderate,Night,Medium,Other,Motorcycle,Distracted Driving,40.65201723,-74.14340779,Medium
26-06-2025,11:56:58,Clear,Good,Morning,Medium,Head-on,Truck,Running Red Light,40.74558141,-74.10375776,Medium
10-01-2025,10:57:32,Rain,Good,Morning,High,Rollover,Car,Distracted Driving,40.5759743,-73.84484312,High
08-06-2025,00:58:07,Clear,Moderate,Night,Medium,Head-on,Car,Speeding,40.77038002,-74.04153683,Medium
13-07-2025,21:12:11,Snow,Moderate,Evening,High,Head-on,Motorcycle,Other,40.79619107,-73.91882914,High
28-03-2025,10:40:10,Clear,Good,Morning,Jam,Side,Car,Distracted Driving,40.589122,-74.10534455,Low
01-01-2025,19:18:38,Rain,Good,Evening,Low,Other,Motorcycle,Weather,40.58902289,-73.99228814,Medium
27-01-2025,20:34:44,Rain,Good,Evening,Medium,Side,Motorcycle,Speeding,40.76771701,-73.70932523,Medium
21-02-2025,19:00:43,Rain,Poor,Evening,Medium,Rear-end,Bicycle,Distracted Driving,40.75691403,-73.86041012,Medium
23-06-2025,13:02:07,Fog,Good,Afternoon,Low,Rollover,Car,Distracted Driving,40.62207996,-74.03288366,Medium
19-03-2025,12:52:24,Clear,Good,Morning,Low,Rollover,Motorcycle,Distracted Driving,40.76885261,-73.99959017,Medium
07-01-2025,21:09:17,Clear,Moderate,Evening,Medium,Rear-end,Car,Speeding,40.62290329,-73.97051483,Low
21-06-2025,00:15:21,Clear,Good,Night,Medium,Rear-end,Truck,Mechanical Failure,40.77819873,-73.7422253,Low
07-02-2025,02:20:28,Clear,Poor,Night,Medium,Side,Bus,Distracted Driving,40.87507882,-74.08889051,Medium
12-08-2025,12:34:08,Clear,Moderate,Morning,High,Rear-end,Car,Speeding,40.78725483,-74.0318514,Low
22-08-2025,23:33:16,Clear,Good,Evening,Medium,Rollover,Car,Running Red Light,40.80547049,-73.82582513,Medium
12-01-2025,00:54:52,Fog,Good,Night,Low,Side,Motorcycle,Speeding,40.85301539,-73.80725601,Medium
31-03-2025,17:25:42,Rain,Poor,Afternoon,Jam,Head-on,Car,Weather,40.67279683,-73.91905973,High
23-07-2025,22:38:59,Clear,Good,Evening,Medium,Other,Car,Alcohol,40.89554938,-74.04649175,Low
24-05-2025,19:35:14,Clear,Poor,Evening,Low,Rollover,Motorcycle,Alcohol,40.72108294,-73.70088359,High
14-07-2025,16:47:12,Rain,Good,Afternoon,Medium,Other,Car,Weather,40.82787988,-73.85744981,Low
03-05-2025,16:29:17,Rain,Moderate,Afternoon,Medium,Rollover,Car,Mechanical Failure,40.73600081,-73.76629708,Medium
12-01-2025,06:19:41,Fog,Good,Night,Medium,Head-on,Car,Alcohol,40.60839674,-73.79857823,High
25-03-2025,16:53:44,Rain,Good,Afternoon,High,Head-on,Car,Alcohol,40.59390833,-73.91804894,High
11-04-2025,18:00:13,Clear,Good,Afternoon,Medium,Other,Car,Weather,40.86911128,-74.10232593,Low
04-02-2025,14:24:35,Clear,Good,Afternoon,High,Rollover,Car,Distracted Driving,40.58414895,-74.00814368,Medium
17-07-2025,05:48:36,Clear,Good,Night,Low,Rollover,Truck,Alcohol,40.86156507,-73.87455546,Medium
22-06-2025,22:39:31,Rain,Poor,Evening,Medium,Other,Car,Running Red Light,40.56111399,-73.78882107,Medium
06-04-2025,23:17:40,Clear,Moderate,Evening,Low,Side,Car,Distracted Driving,40.68026263,-73.77667794,Low
11-05-2025,00:03:14,Rain,Poor,Night,Low,Other,Car,Weather,40.67011955,-74.01952569,Medium
25-06-2025,09:09:54,Clear,Good,Morning,Medium,Side,Truck,Weather,40.74996833,-73.98968375,Low
13-02-2025,16:00:11,Clear,Poor,Afternoon,Low,Rollover,Car,Speeding,40.75794068,-73.77474322,Medium
27-01-2025,19:42:16,Clear,Good,Evening,Medium,Rollover,Truck,Running Red Light,40.7725526,-73.80692114,Medium
